created_at,Image,PM2.5,PM10,Temperature,Humidity,aqi,Season,Day_or_Night,aqi_cat
2022-10-22 20:39:00,1528,44.346,63.7986,26.62,46.696,73.91,Monsoon,Night,Satisfactory
2022-10-22 20:39:00,1529,44.936,63.0814,26.62,46.757,74.89333333,Monsoon,Night,Satisfactory
2022-10-22 20:39:00,1530,46.234,64.6136,26.6,46.745,77.05666667,Monsoon,Night,Satisfactory
2022-10-22 20:39:00,1531,47.886,65.5264,26.61,46.785,79.81,Monsoon,Night,Satisfactory
2022-10-22 20:39:00,1532,48.063,65.9502,26.63,46.788,80.105,Monsoon,Night,Satisfactory
2022-10-22 20:39:00,1533,44.051,63.0488,26.63,46.738,73.41833333,Monsoon,Night,Satisfactory
2022-10-22 20:39:00,1534,44.523,63.5378,26.63,46.636,74.205,Monsoon,Night,Satisfactory
2022-10-22 20:40:00,1535,44.759,62.0382,26.61,46.472,74.59833333,Monsoon,Night,Satisfactory
2022-10-22 20:40:00,1536,45.349,60.995,26.62,46.432,75.58166667,Monsoon,Night,Satisfactory
2022-10-22 20:40:00,1537,45.703,60.6038,26.64,46.424,76.17166667,Monsoon,Night,Satisfactory
2022-10-22 20:40:00,1538,45.113,60.9624,26.62,46.401,75.18833333,Monsoon,Night,Satisfactory
2022-10-22 20:40:00,1539,44.287,60.7994,26.6,46.389,73.81166667,Monsoon,Night,Satisfactory
2022-10-22 20:40:00,1540,43.461,60.1474,26.59,46.418,72.435,Monsoon,Night,Satisfactory
2022-10-22 20:40:00,1541,43.697,59.4628,26.46,46.527,72.82833333,Monsoon,Night,Satisfactory
2022-10-22 20:40:00,1542,44.405,59.5932,26.53,46.515,74.00833333,Monsoon,Night,Satisfactory
2022-10-22 20:40:00,1543,43.697,58.876,26.69,46.338,72.82833333,Monsoon,Night,Satisfactory
2022-10-22 20:40:00,1544,43.166,58.876,26.66,46.183,71.94333333,Monsoon,Night,Satisfactory
2022-10-22 20:41:00,1545,40.098,56.8548,26.66,45.848,66.83,Monsoon,Night,Satisfactory
2022-10-22 20:41:00,1546,37.856,55.0944,26.66,45.858,63.09333333,Monsoon,Night,Satisfactory
2022-10-22 20:41:00,1547,35.319,53.2362,26.65,45.685,58.865,Monsoon,Night,Satisfactory
2022-10-22 20:41:00,1548,34.788,52.0952,26.68,45.637,57.98,Monsoon,Night,Satisfactory
2022-10-22 20:41:00,1549,34.493,50.6934,26.67,45.646,57.48833333,Monsoon,Night,Satisfactory
2022-10-22 20:41:00,1550,35.26,51.6388,26.7,45.659,58.76666667,Monsoon,Night,Satisfactory
2022-10-22 20:41:00,1551,35.201,51.1172,26.7,45.71,58.66833333,Monsoon,Night,Satisfactory
2022-10-22 20:41:00,1552,36.145,51.0194,26.7,45.7,60.24166667,Monsoon,Night,Satisfactory
2022-10-22 20:41:00,1553,37.03,52.3886,26.71,45.701,61.71666667,Monsoon,Night,Satisfactory
2022-10-22 20:41:00,1554,37.679,52.5842,26.73,45.693,62.79833333,Monsoon,Night,Satisfactory
2022-10-22 20:42:00,1555,44.405,55.779,26.72,45.621,74.00833333,Monsoon,Night,Satisfactory
2022-10-22 20:42:00,1556,45.172,55.616,26.72,45.621,75.28666667,Monsoon,Night,Satisfactory
2022-10-22 20:42:00,1557,46.234,55.942,26.76,45.614,77.05666667,Monsoon,Night,Satisfactory
2022-10-22 20:42:00,1558,46.706,55.4204,26.72,45.651,77.84333333,Monsoon,Night,Satisfactory
2022-10-22 20:42:00,1559,44.228,54.5728,26.72,45.651,73.71333333,Monsoon,Night,Satisfactory
2022-10-22 20:42:00,1560,41.101,52.3234,26.78,45.658,68.50166667,Monsoon,Night,Satisfactory
2022-10-22 20:42:00,1561,38.918,50.889,26.77,45.656,64.86333333,Monsoon,Night,Satisfactory
2022-10-22 20:42:00,1562,45.585,54.4424,26.76,45.706,75.975,Monsoon,Night,Satisfactory
2022-10-22 20:42:00,1563,55.438,57.8654,26.79,45.75,92.39666667,Monsoon,Night,Satisfactory
2022-10-22 20:42:00,1564,55.32,57.2786,26.78,45.748,92.2,Monsoon,Night,Satisfactory
2022-10-22 20:43:00,1565,74.436,67.5802,26.81,45.803,148.12,Monsoon,Night,Moderate
2022-10-22 20:43:00,1566,73.669,69.9274,26.85,45.745,145.5633333,Monsoon,Night,Moderate
2022-10-22 20:43:00,1567,70.424,68.1344,26.83,45.744,134.7466667,Monsoon,Night,Moderate
2022-10-22 20:44:00,1568,51.013,60.2126,26.72,45.58,85.02166667,Monsoon,Night,Satisfactory
2022-10-22 20:44:00,1569,44.995,59.528,26.79,45.537,74.99166667,Monsoon,Night,Satisfactory
2022-10-22 20:44:00,1570,43.756,57.8002,26.84,45.39,72.92666667,Monsoon,Night,Satisfactory
2022-10-22 20:44:00,1571,42.281,58.2892,26.83,45.327,70.46833333,Monsoon,Night,Satisfactory
2022-10-22 20:44:00,1572,35.496,56.268,26.84,45.278,59.16,Monsoon,Night,Satisfactory
2022-10-22 20:44:00,1573,34.257,57.6698,26.85,45.278,57.6698,Monsoon,Night,Satisfactory
2022-10-22 20:44:00,1574,34.375,59.0716,26.85,45.228,59.0716,Monsoon,Night,Satisfactory
2022-10-22 20:44:00,1575,34.139,58.9738,26.85,45.045,58.9738,Monsoon,Night,Satisfactory
2022-10-22 20:45:00,1576,37.207,61.0276,26.84,45.146,62.01166667,Monsoon,Night,Satisfactory
2022-10-22 20:45:00,1577,38.918,59.2346,26.84,45.379,64.86333333,Monsoon,Night,Satisfactory
2022-10-22 20:45:00,1578,38.623,56.9526,26.84,45.461,64.37166667,Monsoon,Night,Satisfactory
2022-10-22 20:45:00,1579,39.626,57.083,26.82,45.561,66.04333333,Monsoon,Night,Satisfactory
2022-10-22 20:45:00,1580,40.275,57.735,26.81,45.752,67.125,Monsoon,Night,Satisfactory
2022-10-22 20:45:00,1581,41.396,57.8654,26.82,45.833,68.99333333,Monsoon,Night,Satisfactory
2022-10-22 20:45:00,1582,41.219,59.039,26.82,45.926,68.69833333,Monsoon,Night,Satisfactory
2022-10-22 20:45:00,1583,40.629,59.854,26.81,46.015,67.715,Monsoon,Night,Satisfactory
2022-10-22 20:45:00,1584,39.272,59.1694,26.8,46.176,65.45333333,Monsoon,Night,Satisfactory
2022-10-22 20:45:00,1585,37.738,57.5394,26.77,46.113,62.89666667,Monsoon,Night,Satisfactory
2022-10-22 20:45:00,1586,35.968,57.4742,26.75,45.837,59.94666667,Monsoon,Night,Satisfactory
2022-10-22 20:46:00,1587,32.31,53.66,26.74,45.694,53.85,Monsoon,Night,Satisfactory
2022-10-22 20:46:00,1588,32.369,52.6494,26.75,45.756,53.94833333,Monsoon,Night,Satisfactory
2022-10-22 20:46:00,1589,33.431,53.5296,26.75,45.786,55.71833333,Monsoon,Night,Satisfactory
2022-10-22 20:46:00,1590,34.316,54.801,26.76,45.827,57.19333333,Monsoon,Night,Satisfactory
2022-10-22 20:46:00,1591,35.201,55.2248,26.77,45.746,58.66833333,Monsoon,Night,Satisfactory
2022-10-22 20:46:00,1592,36.204,54.9966,26.75,45.563,60.34,Monsoon,Night,Satisfactory
2022-10-22 20:46:00,1593,37.62,58.5826,26.75,45.675,62.7,Monsoon,Night,Satisfactory
2022-10-22 20:46:00,1594,37.738,59.691,26.74,45.947,62.89666667,Monsoon,Night,Satisfactory
2022-10-22 20:46:00,1595,37.384,60.3104,26.72,45.986,62.30666667,Monsoon,Night,Satisfactory
2022-10-22 20:46:00,1596,36.971,59.1042,26.69,45.853,61.61833333,Monsoon,Night,Satisfactory
2022-10-22 20:47:00,1597,41.16,62.3642,26.71,46.076,68.6,Monsoon,Night,Satisfactory
2022-10-22 20:47:00,1598,43.52,65.559,26.72,46.088,72.53333333,Monsoon,Night,Satisfactory
2022-10-22 20:47:00,1599,45.113,66.7,26.73,46.129,75.18833333,Monsoon,Night,Satisfactory
2022-10-22 20:47:00,1600,47.178,68.982,26.72,46.077,78.63,Monsoon,Night,Satisfactory
2022-10-22 20:47:00,1601,46.175,66.9608,26.74,46.019,76.95833333,Monsoon,Night,Satisfactory
2022-10-22 20:47:00,1602,45.054,66.374,26.72,45.956,75.09,Monsoon,Night,Satisfactory
2022-10-22 20:47:00,1603,43.874,63.603,26.71,45.905,73.12333333,Monsoon,Night,Satisfactory
2022-10-22 20:47:00,1604,42.399,61.2884,26.73,45.856,70.665,Monsoon,Night,Satisfactory
2022-10-22 20:47:00,1605,41.75,60.4082,26.72,45.885,69.58333333,Monsoon,Night,Satisfactory
2022-10-22 20:48:00,1606,41.632,60.017,26.74,45.968,69.38666667,Monsoon,Night,Satisfactory
2022-10-22 20:48:00,1607,40.747,58.2892,26.72,45.996,67.91166667,Monsoon,Night,Satisfactory
2022-10-22 20:48:00,1608,41.514,59.7562,26.7,45.994,69.19,Monsoon,Night,Satisfactory
2022-10-22 20:48:00,1609,41.75,60.7016,26.72,45.986,69.58333333,Monsoon,Night,Satisfactory
2022-10-22 20:48:00,1610,41.514,60.2126,26.69,45.912,69.19,Monsoon,Night,Satisfactory
2022-10-22 20:48:00,1611,40.511,59.1368,26.69,45.82,67.51833333,Monsoon,Night,Satisfactory
2022-10-22 20:48:00,1612,40.393,59.7236,26.67,45.839,67.32166667,Monsoon,Night,Satisfactory
2022-10-22 20:48:00,1613,40.157,59.5932,26.66,45.828,66.92833333,Monsoon,Night,Satisfactory
2022-10-22 20:48:00,1614,39.272,59.4302,26.67,45.778,65.45333333,Monsoon,Night,Satisfactory
2022-10-22 20:48:00,1615,39.272,59.2998,26.66,45.889,65.45333333,Monsoon,Night,Satisfactory
2022-10-22 20:49:00,1616,41.337,62.4946,26.65,46.161,68.895,Monsoon,Night,Satisfactory
2022-10-22 20:49:00,1617,41.632,63.1792,26.64,46.374,69.38666667,Monsoon,Night,Satisfactory
2022-10-22 20:49:00,1618,42.222,63.3096,26.63,46.605,70.37,Monsoon,Night,Satisfactory
2022-10-22 20:49:00,1619,50.01,68.6886,26.62,46.666,83.35,Monsoon,Night,Satisfactory
2022-10-22 20:49:00,1620,54.966,70.3512,26.61,46.674,91.61,Monsoon,Night,Satisfactory
2022-10-22 20:49:00,1621,57.621,71.753,26.62,46.665,96.035,Monsoon,Night,Satisfactory
2022-10-22 20:49:00,1622,61.043,74.9152,26.62,46.687,103.4766667,Monsoon,Night,Moderate
2022-10-22 20:49:00,1623,61.279,75.6976,26.62,46.837,104.2633333,Monsoon,Night,Moderate
2022-10-22 20:49:00,1624,61.633,76.0236,26.62,46.705,105.4433333,Monsoon,Night,Moderate
2022-10-22 20:49:00,1625,54.553,72.6984,26.64,46.638,90.92166667,Monsoon,Night,Satisfactory
2022-10-22 20:49:00,1626,48.948,71.427,26.63,46.534,81.58,Monsoon,Night,Satisfactory
2022-10-22 20:50:00,1627,43.048,69.9274,26.63,46.393,71.74666667,Monsoon,Night,Satisfactory
2022-10-22 20:50:00,1628,43.461,69.5036,26.65,46.364,72.435,Monsoon,Night,Satisfactory
2022-10-22 20:50:00,1629,42.93,68.9494,26.65,46.354,71.55,Monsoon,Night,Satisfactory
2022-10-22 20:50:00,1630,42.399,66.9282,26.64,46.403,70.665,Monsoon,Night,Satisfactory
2022-10-22 20:50:00,1631,42.104,63.4074,26.66,46.122,70.17333333,Monsoon,Night,Satisfactory
2022-10-22 20:50:00,1632,47.414,68.004,26.65,46.009,79.02333333,Monsoon,Night,Satisfactory
2022-10-22 20:51:00,1633,48.948,70.9706,26.68,45.921,81.58,Monsoon,Night,Satisfactory
2022-10-22 20:51:00,1634,48.535,70.2534,26.68,45.81,80.89166667,Monsoon,Night,Satisfactory
2022-10-22 20:51:00,1635,48.299,68.656,26.68,45.76,80.49833333,Monsoon,Night,Satisfactory
2022-10-22 20:51:00,1636,42.93,65.0374,26.67,45.88,71.55,Monsoon,Night,Satisfactory
2022-10-22 20:51:00,1637,39.626,62.7554,26.67,45.868,66.04333333,Monsoon,Night,Satisfactory
2022-10-22 20:51:00,1638,38.092,61.158,26.64,46.263,63.48666667,Monsoon,Night,Satisfactory
2022-10-22 20:51:00,1639,36.912,57.5068,26.65,45.999,61.52,Monsoon,Night,Satisfactory
2022-10-22 20:51:00,1640,36.617,56.2354,26.63,45.784,61.02833333,Monsoon,Night,Satisfactory
2022-10-22 20:51:00,1641,34.965,54.964,26.64,45.795,58.275,Monsoon,Night,Satisfactory
2022-10-22 20:51:00,1642,34.08,54.8336,26.61,45.742,56.8,Monsoon,Night,Satisfactory
2022-10-22 20:52:00,1643,33.431,52.845,26.62,45.691,55.71833333,Monsoon,Night,Satisfactory
2022-10-22 20:52:00,1644,33.372,52.7798,26.62,45.682,55.62,Monsoon,Night,Satisfactory
2022-10-22 20:52:00,1645,33.608,53.7904,26.62,45.814,56.01333333,Monsoon,Night,Satisfactory
2022-10-22 20:52:00,1646,34.611,54.1816,26.6,45.882,57.685,Monsoon,Night,Satisfactory
2022-10-22 20:52:00,1647,35.496,54.5076,26.6,45.833,59.16,Monsoon,Night,Satisfactory
2022-10-22 20:52:00,1648,36.381,56.431,26.6,45.852,60.635,Monsoon,Night,Satisfactory
2022-10-22 20:52:00,1649,36.853,57.5394,26.61,45.944,61.42166667,Monsoon,Night,Satisfactory
2022-10-22 20:52:00,1650,38.21,58.6152,26.6,46.035,63.68333333,Monsoon,Night,Satisfactory
2022-10-22 20:52:00,1651,38.033,57.572,26.59,45.942,63.38833333,Monsoon,Night,Satisfactory
2022-10-22 20:52:00,1652,38.918,58.0936,26.57,45.899,64.86333333,Monsoon,Night,Satisfactory
2022-10-22 20:53:00,1653,38.446,55.2574,26.58,45.667,64.07666667,Monsoon,Night,Satisfactory
2022-10-22 20:53:00,1654,38.8,55.4204,26.58,45.586,64.66666667,Monsoon,Night,Satisfactory
2022-10-22 20:53:00,1655,38.918,55.0292,26.57,45.534,64.86333333,Monsoon,Night,Satisfactory
2022-10-22 20:53:00,1656,39.921,56.8548,26.55,45.492,66.535,Monsoon,Night,Satisfactory
2022-10-22 20:53:00,1657,38.918,57.572,26.55,45.431,64.86333333,Monsoon,Night,Satisfactory
2022-10-22 20:53:00,1658,38.21,58.5826,26.55,45.704,63.68333333,Monsoon,Night,Satisfactory
2022-10-22 20:53:00,1659,38.269,59.0064,26.54,45.795,63.78166667,Monsoon,Night,Satisfactory
2022-10-22 20:53:00,1660,37.679,59.202,26.52,45.783,62.79833333,Monsoon,Night,Satisfactory
2022-10-22 20:53:00,1661,37.207,59.2672,26.53,45.805,62.01166667,Monsoon,Night,Satisfactory
2022-10-22 20:53:00,1662,36.794,59.0716,26.52,45.764,61.32333333,Monsoon,Night,Satisfactory
2022-10-22 20:54:00,1663,38.8,60.0822,26.52,45.611,64.66666667,Monsoon,Night,Satisfactory
2022-10-22 20:54:00,1664,39.036,59.691,26.51,45.66,65.06,Monsoon,Night,Satisfactory
2022-10-22 20:54:00,1665,39.508,61.8752,26.54,45.693,65.84666667,Monsoon,Night,Satisfactory
2022-10-22 20:54:00,1666,39.626,61.158,26.55,45.704,66.04333333,Monsoon,Night,Satisfactory
2022-10-22 20:54:00,1667,39.272,59.7562,26.58,45.778,65.45333333,Monsoon,Night,Satisfactory
2022-10-22 20:54:00,1668,39.803,62.0708,26.58,45.779,66.33833333,Monsoon,Night,Satisfactory
2022-10-22 20:54:00,1669,40.039,62.3968,26.57,45.798,66.73166667,Monsoon,Night,Satisfactory
2022-10-22 20:54:00,1670,40.216,62.2338,26.59,45.811,67.02666667,Monsoon,Night,Satisfactory
2022-10-22 20:54:00,1671,44.11,65.4286,26.6,45.75,73.51666667,Monsoon,Night,Satisfactory
2022-10-22 20:55:00,1672,53.373,67.9714,26.61,45.702,88.955,Monsoon,Night,Satisfactory
2022-10-22 20:55:00,1673,55.143,69.634,26.62,45.673,91.905,Monsoon,Night,Satisfactory
2022-10-22 20:55:00,1674,56.677,70.9054,26.64,45.674,94.46166667,Monsoon,Night,Satisfactory
2022-10-22 20:55:00,1675,54.612,68.4604,26.63,45.674,91.02,Monsoon,Night,Satisfactory
2022-10-22 20:55:00,1676,50.364,65.4286,26.63,45.714,83.94,Monsoon,Night,Satisfactory
2022-10-22 20:55:00,1677,45.172,64.581,26.63,45.714,75.28666667,Monsoon,Night,Satisfactory
2022-10-22 20:55:00,1678,45.172,65.0048,26.62,45.805,75.28666667,Monsoon,Night,Satisfactory
2022-10-22 20:55:00,1679,43.048,62.1034,26.61,45.812,71.74666667,Monsoon,Night,Satisfactory
2022-10-22 20:55:00,1680,42.281,61.3862,26.59,45.831,70.46833333,Monsoon,Night,Satisfactory
2022-10-22 20:55:00,1681,41.219,59.9192,26.59,45.831,68.69833333,Monsoon,Night,Satisfactory
2022-10-22 20:56:00,1682,39.213,55.127,26.58,45.778,65.355,Monsoon,Night,Satisfactory
2022-10-22 20:56:00,1683,38.918,54.5402,26.57,45.768,64.86333333,Monsoon,Night,Satisfactory
2022-10-22 20:56:00,1684,38.741,53.6926,26.57,45.747,64.56833333,Monsoon,Night,Satisfactory
2022-10-22 20:56:00,1685,38.505,53.1384,26.58,45.748,64.175,Monsoon,Night,Satisfactory
2022-10-22 20:56:00,1686,38.387,53.4644,26.58,45.739,63.97833333,Monsoon,Night,Satisfactory
2022-10-22 20:56:00,1687,37.797,52.8776,26.62,45.712,62.995,Monsoon,Night,Satisfactory
2022-10-22 20:56:00,1688,37.561,51.4432,26.62,45.703,62.60166667,Monsoon,Night,Satisfactory
2022-10-22 20:56:00,1689,37.148,50.3022,26.63,45.704,61.91333333,Monsoon,Night,Satisfactory
2022-10-22 20:56:00,1690,37.089,49.6828,26.63,45.713,61.815,Monsoon,Night,Satisfactory
2022-10-22 20:56:00,1691,36.676,49.1612,26.61,45.731,61.12666667,Monsoon,Night,Satisfactory
2022-10-22 20:57:00,1692,36.499,49.4546,26.59,45.811,60.83166667,Monsoon,Night,Satisfactory
2022-10-22 20:57:00,1693,36.558,51.0194,26.59,45.851,60.93,Monsoon,Night,Satisfactory
2022-10-22 20:57:00,1694,36.204,51.4106,26.58,45.88,60.34,Monsoon,Night,Satisfactory
2022-10-22 20:57:00,1695,36.145,51.8018,26.56,45.849,60.24166667,Monsoon,Night,Satisfactory
2022-10-22 20:57:00,1696,36.499,52.03,26.55,45.807,60.83166667,Monsoon,Night,Satisfactory
2022-10-22 20:57:00,1697,36.322,51.704,26.55,45.755,60.53666667,Monsoon,Night,Satisfactory
2022-10-22 20:57:00,1698,36.263,51.6388,26.53,45.754,60.43833333,Monsoon,Night,Satisfactory
2022-10-22 20:57:00,1699,36.322,49.8784,26.53,45.754,60.53666667,Monsoon,Night,Satisfactory
2022-10-22 20:57:00,1700,36.617,50.3348,26.51,45.812,61.02833333,Monsoon,Night,Satisfactory
2022-10-22 20:57:00,1701,36.617,50.5304,26.51,45.812,61.02833333,Monsoon,Night,Satisfactory
2022-10-22 20:57:00,1702,36.44,50.6934,26.5,45.761,60.73333333,Monsoon,Night,Satisfactory
2022-10-22 20:58:00,1703,37.325,50.4652,26.52,45.772,62.20833333,Monsoon,Night,Satisfactory
2022-10-22 20:58:00,1704,37.561,50.6282,26.5,45.832,62.60166667,Monsoon,Night,Satisfactory
2022-10-22 20:58:00,1705,38.21,51.1498,26.48,45.851,63.68333333,Monsoon,Night,Satisfactory
2022-10-22 20:58:00,1706,38.387,51.541,26.5,45.873,63.97833333,Monsoon,Night,Satisfactory
2022-10-22 20:58:00,1707,38.682,51.0846,26.49,45.902,64.47,Monsoon,Night,Satisfactory
2022-10-22 20:58:00,1708,38.741,51.9322,26.48,45.941,64.56833333,Monsoon,Night,Satisfactory
2022-10-22 20:58:00,1709,37.856,50.9216,26.46,46.071,63.09333333,Monsoon,Night,Satisfactory
2022-10-22 20:58:00,1710,37.266,50.563,26.47,46.062,62.11,Monsoon,Night,Satisfactory
2022-10-22 20:58:00,1711,36.912,51.1498,26.47,46.052,61.52,Monsoon,Night,Satisfactory
2022-10-22 20:58:00,1712,36.794,52.2582,26.47,46.052,61.32333333,Monsoon,Night,Satisfactory
2022-10-22 20:59:00,1713,37.325,54.2142,26.44,46.028,62.20833333,Monsoon,Night,Satisfactory
2022-10-22 20:59:00,1714,38.387,56.0724,26.43,46.13,63.97833333,Monsoon,Night,Satisfactory
2022-10-22 20:59:00,1715,39.39,57.6698,26.41,46.209,65.65,Monsoon,Night,Satisfactory
2022-10-22 20:59:00,1716,40.334,59.1694,26.44,46.211,67.22333333,Monsoon,Night,Satisfactory
2022-10-22 20:59:00,1717,40.57,59.2998,26.48,46.195,67.61666667,Monsoon,Night,Satisfactory
2022-10-22 20:59:00,1718,40.806,59.528,26.46,46.143,68.01,Monsoon,Night,Satisfactory
2022-10-22 20:59:00,1719,40.275,58.0936,26.48,46.145,67.125,Monsoon,Night,Satisfactory
2022-10-22 20:59:00,1720,40.275,57.2786,26.49,46.146,67.125,Monsoon,Night,Satisfactory
2022-10-22 20:59:00,1721,39.862,56.8222,26.49,46.135,66.43666667,Monsoon,Night,Satisfactory
2022-10-22 20:59:00,1722,38.8,53.2688,26.51,46.137,64.66666667,Monsoon,Night,Satisfactory
2022-10-24 18:00:00,1723,38.328,56.3658,27.46,42.412,63.88,Monsoon,Night,Satisfactory
2022-10-24 18:00:00,1724,36.558,55.6812,27.46,42.393,60.93,Monsoon,Night,Satisfactory
2022-10-24 18:00:00,1725,35.083,53.6926,27.52,42.285,58.47166667,Monsoon,Night,Satisfactory
2022-10-24 18:00:00,1726,34.198,51.4758,27.53,42.175,56.99666667,Monsoon,Night,Satisfactory
2022-10-24 18:00:00,1727,34.316,51.052,27.54,42.095,57.19333333,Monsoon,Night,Satisfactory
2022-10-24 18:00:00,1728,34.316,51.6388,27.58,41.916,57.19333333,Monsoon,Night,Satisfactory
2022-10-24 18:00:00,1729,35.083,51.5736,27.62,41.827,58.47166667,Monsoon,Night,Satisfactory
2022-10-24 18:00:00,1730,34.847,51.052,27.63,41.736,58.07833333,Monsoon,Night,Satisfactory
2022-10-24 18:00:00,1731,34.434,51.1824,27.63,41.645,57.39,Monsoon,Night,Satisfactory
2022-10-24 18:00:00,1732,34.08,52.4212,27.63,41.635,56.8,Monsoon,Night,Satisfactory
2022-10-24 18:01:00,1733,33.667,49.9436,27.62,41.502,56.11166667,Monsoon,Night,Satisfactory
2022-10-24 18:01:00,1734,33.431,49.0634,27.63,41.513,55.71833333,Monsoon,Night,Satisfactory
2022-10-24 18:01:00,1735,33.49,48.8352,27.62,41.553,55.81666667,Monsoon,Night,Satisfactory
2022-10-24 18:01:00,1736,32.959,48.6396,27.62,41.552,54.93166667,Monsoon,Night,Satisfactory
2022-10-24 18:01:00,1737,32.546,47.2704,27.62,41.593,54.24333333,Monsoon,Night,Satisfactory
2022-10-24 18:01:00,1738,32.487,47.4008,27.63,41.645,54.145,Monsoon,Night,Satisfactory
2022-10-24 18:01:00,1739,33.372,49.1612,27.63,41.665,55.62,Monsoon,Night,Satisfactory
2022-10-24 18:01:00,1740,33.195,49.8784,27.64,41.738,55.325,Monsoon,Night,Satisfactory
2022-10-24 18:01:00,1741,33.549,49.4872,27.64,41.768,55.915,Monsoon,Night,Satisfactory
2022-10-24 18:01:00,1742,33.726,49.7806,27.64,41.901,56.21,Monsoon,Night,Satisfactory
2022-10-24 18:01:00,1743,34.08,50.1718,27.64,41.951,56.8,Monsoon,Night,Satisfactory
2022-10-24 18:02:00,1744,33.254,49.5198,27.61,42.243,55.42333333,Monsoon,Night,Satisfactory
2022-10-24 18:02:00,1745,32.959,49.8784,27.56,42.331,54.93166667,Monsoon,Night,Satisfactory
2022-10-24 18:02:00,1746,33.077,50.4,27.56,42.555,55.12833333,Monsoon,Night,Satisfactory
2022-10-24 18:02:00,1747,33.431,51.8018,27.57,42.565,55.71833333,Monsoon,Night,Satisfactory
2022-10-24 18:02:00,1748,33.962,53.5622,27.58,42.698,56.60333333,Monsoon,Night,Satisfactory
2022-10-24 18:02:00,1749,34.552,53.008,27.55,42.727,57.58666667,Monsoon,Night,Satisfactory
2022-10-24 18:02:00,1750,35.496,53.3992,27.54,43.061,59.16,Monsoon,Night,Satisfactory
2022-10-24 18:02:00,1751,36.322,53.2036,27.54,42.868,60.53666667,Monsoon,Night,Satisfactory
2022-10-24 18:02:00,1752,36.322,52.845,27.54,42.726,60.53666667,Monsoon,Night,Satisfactory
2022-10-24 18:02:00,1753,36.499,52.1604,27.55,42.644,60.83166667,Monsoon,Night,Satisfactory
2022-10-24 18:03:00,1754,36.027,51.8344,27.53,42.816,60.045,Monsoon,Night,Satisfactory
2022-10-24 18:03:00,1755,36.145,52.6494,27.53,42.897,60.24166667,Monsoon,Night,Satisfactory
2022-10-24 18:03:00,1756,36.912,54.5076,27.56,43.001,61.52,Monsoon,Night,Satisfactory
2022-10-24 18:03:00,1757,37.915,56.0398,27.56,43.062,63.19166667,Monsoon,Night,Satisfactory
2022-10-24 18:03:00,1758,39.036,57.6046,27.59,43.137,65.06,Monsoon,Night,Satisfactory
2022-10-24 18:03:00,1759,41.396,58.1262,27.58,43.218,68.99333333,Monsoon,Night,Satisfactory
2022-10-24 18:03:00,1760,43.992,59.9192,27.59,43.29,73.32,Monsoon,Night,Satisfactory
2022-10-24 18:03:00,1761,44.582,60.343,27.58,43.104,74.30333333,Monsoon,Night,Satisfactory
2022-10-24 18:03:00,1762,44.405,60.5386,27.6,43.178,74.00833333,Monsoon,Night,Satisfactory
2022-10-24 18:03:00,1763,44.818,60.6364,27.6,42.985,74.69666667,Monsoon,Night,Satisfactory
2022-10-24 18:03:00,1764,44.405,59.8866,27.61,42.823,74.00833333,Monsoon,Night,Satisfactory
2022-10-24 18:04:00,1765,41.396,59.4302,27.63,42.754,68.99333333,Monsoon,Night,Satisfactory
2022-10-24 18:04:00,1766,41.632,59.7562,27.61,42.803,69.38666667,Monsoon,Night,Satisfactory
2022-10-24 18:04:00,1767,41.75,59.8866,27.64,42.684,69.58333333,Monsoon,Night,Satisfactory
2022-10-24 18:04:00,1768,41.75,59.365,27.64,42.531,69.58333333,Monsoon,Night,Satisfactory
2022-10-24 18:04:00,1769,45.113,60.3756,27.63,42.713,75.18833333,Monsoon,Night,Satisfactory
2022-10-24 18:04:00,1770,46.411,59.691,27.66,42.777,77.35166667,Monsoon,Night,Satisfactory
2022-10-24 18:04:00,1771,47.65,59.3324,27.64,42.867,79.41666667,Monsoon,Night,Satisfactory
2022-10-24 18:04:00,1772,47.119,58.4848,27.61,42.762,78.53166667,Monsoon,Night,Satisfactory
2022-10-24 18:04:00,1773,46.057,57.3764,27.6,42.67,76.76166667,Monsoon,Night,Satisfactory
2022-10-24 18:04:00,1774,43.815,55.5508,27.59,42.7,73.025,Monsoon,Night,Satisfactory
2022-10-24 18:04:00,1775,39.036,54.0512,27.57,42.525,65.06,Monsoon,Night,Satisfactory
2022-10-24 18:05:00,1776,36.263,54.312,27.57,42.483,60.43833333,Monsoon,Night,Satisfactory
2022-10-24 18:05:00,1777,36.558,54.1816,27.55,42.686,60.93,Monsoon,Night,Satisfactory
2022-10-24 18:05:00,1778,37.915,55.9746,27.56,42.748,63.19166667,Monsoon,Night,Satisfactory
2022-10-24 18:05:00,1779,39.744,58.1914,27.58,42.729,66.24,Monsoon,Night,Satisfactory
2022-10-24 18:05:00,1780,41.691,58.2892,27.59,42.689,69.485,Monsoon,Night,Satisfactory
2022-10-24 18:05:00,1781,41.337,58.1914,27.56,42.614,68.895,Monsoon,Night,Satisfactory
2022-10-24 18:05:00,1782,40.688,56.8548,27.54,42.582,67.81333333,Monsoon,Night,Satisfactory
2022-10-24 18:05:00,1783,40.629,57.8328,27.52,42.845,67.715,Monsoon,Night,Satisfactory
2022-10-24 18:05:00,1784,39.626,56.3332,27.53,42.764,66.04333333,Monsoon,Night,Satisfactory
